PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,0.1809,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0015,mg/L,static,-,atlantic salmon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.006,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000545,g/m2,oral,-,cabbage white,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,static,-,leon springs pupfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0034,mg/L,flow-through,-,channel catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.073,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.78,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,3610,ug/eu,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.56,mg/L,"environmental, unspecified",-,pink bollworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0058,mg/L,static,-,beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.002,mg/L,static,-,apache trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0361,g/m2,"environmental, unspecified",-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,15,mg/L,aquatic - not reported,-,water boatman,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0133,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,275,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,450,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.18,mg/L,aquatic - not reported,-,oriental weatherfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0076,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,25.1,ug/eu,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,1.72,ug/eu,"environmental, unspecified",-,black-spotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.13,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.179,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,315,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.1032,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.4,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,38,ppm,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/L,aquatic - not reported,-,mud snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,shovelnose sturgeon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0079,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12,ppm,"environmental, unspecified",-,south african tortoise tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0082,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1,mg/L,"environmental, unspecified",-,potato tuberworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0028,mg/L,static,-,greenback cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0083,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.51,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.32,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.05,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.7,mg/kg,"topical, general",-,southwest corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0304,mg/L,static,-,polynesian mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0052,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0054,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.64,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20,mg/L,aquatic - not reported,-,mud snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0372,mg/L,static,-,polynesian mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0016,mg/L,static,-,apache trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,114.9,ppm,spray,-,carrot weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.59,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,4.8,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0179,mg/L,aquatic - not reported,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0045,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,153,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.55,mg/kg,culture medium,-,bean weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,739.6,ppm,direct,-,braconid wasp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,2.15,ug/eu,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.015,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0057,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0204,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0028,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0098,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.002,mg/L,aquatic - not reported,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0092,mg/L,aquatic - not reported,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0066,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.585,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.472,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,142350,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.002005,mg/org,"topical, general",-,maculate ladybird beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0031,mg/L,static,-,greenthroat darter,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,620,mg/L,"environmental, unspecified",-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,35,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.061,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,red swamp crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.939,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,322,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0092,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00093,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.5,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0316,mg/L,static,-,polynesian mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0059,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.714,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.003,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33.2,ppm,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0046,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,210,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
0,LC50,-,mortality:acute,0.28,-,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0043,mg/L,static,-,greenthroat darter,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,284,mg/L,"environmental, unspecified",-,leafminer parasitoid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2669,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0027,mg/L,static,-,floodwater mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,aquatic - not reported,-,oriental weatherfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.582,mg/L,"environmental, unspecified",-,tufted apple bud moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.0929,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000905,g/m2,oral,-,cabbage white,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,54.1,mg/L,direct,-,honey bee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.9089,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,652,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1000,ppm,culture medium,-,nematode,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,static,-,apache trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0047,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.007,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,139,mg/L,"environmental, unspecified",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0014,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.011,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0071,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,212,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.38,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,60,mg/L,"environmental, unspecified",-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0044,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.8,mg/L,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0012,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,5.7,ppm,dipped or soaked,-,tomato pinworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0076,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0133,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.9,mg/L,"environmental, unspecified",-,codling moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,120,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0139,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0064,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00127,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00047,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,87,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.022,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0002,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.014,mg/L,aquatic - not reported,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0147,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0037,mg/L,static,-,apache trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0075,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,60.87,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,238,mg/L,"environmental, unspecified",-,leafminer parasitoid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.436,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.4916,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.3096,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.018,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,197,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.02,mg/L,static,-,florida leopard frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.035,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.006,mg/L,static,-,razorback sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,15,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.5,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0033,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0052,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.33,ug/eu,"environmental, unspecified",-,housefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.000432,g/m2,"environmental, unspecified",-,bee,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,1.45,ug/eu,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0074,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.46,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0076,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.049,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,180,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00626064,mg/L,flow-through,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,80,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,633680,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.2,mg/L,static,-,asian tiger mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1100,mg/L,"environmental, unspecified",-,eulophid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.032,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0041,mg/L,static,-,northern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.015,mg/L,aquatic - not reported,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,0.0112,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0058,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,49,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,flow-through,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,113,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.45,ppm,"environmental, unspecified",-,south african tortoise tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0029,mg/L,static,-,blackfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0092,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,brook trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0096,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0239,mg/L,static,-,polynesian mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.86,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,19,ppm,"environmental, unspecified",-,root weevil,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.51,ug/eu,"environmental, unspecified",-,red carpenter ant,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0056,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0038,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0305,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.046,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0089,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0097,mg/L,static,-,lahontan cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.008,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.81,mg/L,flow-through,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.389,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.5,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,aquatic - not reported,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2586,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0092,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.02,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.803,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.013,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0087,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000658,g/m2,oral,-,cabbage looper,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00333,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.9,mg/L,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,15.29,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.016,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.35,mg/L,aquatic - not reported,-,frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0031,mg/L,aquatic - not reported,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.006,mg/L,static,-,razorback sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.044,mg/kg,"environmental, unspecified",-,lesser grain borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0042,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00014,mg,"topical, general",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.047,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0039,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0083,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.37,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.007,mg/L,lotic ,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.035,g/m2,"environmental, unspecified",-,cereal leaf beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,45.7,ppm,"environmental, unspecified",-,beet armyworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.5433,ppm,"environmental, unspecified",-,cowpea weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.012,mg/L,renewal,-,atlantic salmon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,50.9,ppm,spray,-,carrot weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.007,mg/L,static,-,calanoid copepod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0014,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.009,mg/L,static,-,razorback sucker,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0036,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.017,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,298,mg/L,"environmental, unspecified",-,leafminer parasitoid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0048,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0000072,g/m2,"environmental, unspecified",-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.67,ppm,oral,-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0055,mg/L,flow-through,-,striped mullet,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,495,mg/L,"environmental, unspecified",-,diamondback moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.55,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,stone crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,36,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,45.96,ppm,oral,-,soybean looper moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.001,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,15,mg/L,aquatic - not reported,-,snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0175,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
