PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC0,-,mortality:acute,38.5,mg/L,static,-,marine bivalve,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0008,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0007,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0995,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.49,mg/L,direct,-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0208,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:chronic,0.004,mg/L,"environmental, unspecified",-,predatory bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0044,mg/L,renewal,-,water bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,1.5,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.019,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0616,mg/L,static,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.53,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:chronic,0.003,mg/L,oral,-,predatory bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:chronic,0.07,mg/L,"environmental, unspecified",-,predatory bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:chronic,0.05,mg/L,oral,-,predatory bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0026,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0457,mg/L,renewal,-,file rams-horn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0015,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0323,mg/L,static,-,water bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.002,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0014,mg/L,renewal,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.178,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.23,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0251,mg/L,renewal,-,alderfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0012,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0089,mg/L,static,-,lesser water boatmen,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0002,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,194,mg/L,aquatic - not reported,-,zebra danio,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,3.3,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.011,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.226,mg/L,static,-,water bug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,2.413,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0058,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.114,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.09,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0062,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.015,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.014,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:chronic,1.9,mg/kg,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.101,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.025,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.089,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.155,mg/L,static,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.096,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.022,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.22,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.028,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.047,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.04,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.582,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.064,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,201,mg/L,aquatic - not reported,-,zebra danio,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.8142,mg/L,static,-,file rams-horn,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0162,mg/L,static,-,cranefly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.095,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.0099,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.038,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.1,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.009,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.016,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC10,-,mortality:acute,0.035,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC20,-,mortality:acute,2.9,ppm,"environmental, unspecified",-,colorado potato beetle,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0031,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0094,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0023,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0034,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0025,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.1717,mg/L,renewal,-,file rams-horn,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,23.37,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.013,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.003,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0157,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0042,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,1.8011,mg/L,static,-,file rams-horn,ECOTOX,ECOTOX Details
6,LC25,-,mortality:acute,0.0029,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC30,-,mortality:acute,1.51,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.6,ppm,dipped or soaked,-,brown planthopper,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.81,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,268,mg/L,renewal,-,black-spotted frog,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.000227,ug/eu,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.122,mg/L,static,-,ostracod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.759,mg/L,static,-,ostracod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.692,mg/L,"environmental, unspecified",-,sweetpotato whitefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,116,mg/L,renewal,-,bog frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.014,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.36,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.5,mg/L,"environmental, unspecified",-,spined soldier bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.3,mg/L,"environmental, unspecified",-,green peach aphid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8167,mg/L,static,-,blue crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.177,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.3,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.6,ppm,spray,-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0017,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,20.3,mg/L,"environmental, unspecified",-,spined soldier bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.013,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,129,mg/L,renewal,-,black-spotted frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.059,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,530,mg/L,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0701,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,246,mg/L,"environmental, unspecified",-,red scale parasite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,81,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,235,mg/L,renewal,-,bog frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,186.9,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0027,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.07,mg/L,"topical, general",-,spined soldier bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0035,mg/L,"environmental, unspecified",-,chalcid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,105,mg/L,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.21,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.214,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,35.813,mg/L,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.263,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,218.89,mg/L,"topical, general",-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.24,ppm,oral,-,silkworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5180,mg/L,"environmental, unspecified",-,chinch bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,245.5,ppm,oral,-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.6,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,138.21,mg/L,dipped or soaked,-,pistachio psyllid,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,594,ppm,oral,-,ox beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.108,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,blue crab,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.17,ppm,oral,-,silkworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.48,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.00014,g/m2,"environmental, unspecified",-,corn earworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.32,mg/L,static,-,tubificid worm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.139,mg/L,static,-,cranefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0011,mg/L,renewal,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.082,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.36,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.429,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,143.7,mg/L,renewal,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.5,mg/L,aquatic - not reported,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.18,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,229.1,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,"environmental, unspecified",-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.25,mg/L,direct,-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.159,mg/L,static,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,311.9,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,980,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0021,mg/L,pulse,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,145.3,ppm,oral,-,leaf cutting ant,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,52.622,mg/L,renewal,-,montevideo tree frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,5.7,mg/kg,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.79,mg/L,"topical, general",-,spined soldier bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,17.36,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.007,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.17,mg/L,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,2.1,mg/L,oral,-,predatory bug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1930,mg/L,"environmental, unspecified",-,chalcid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.23,mg/L,immersion,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0085,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.038,mg/L,flow-through,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.013,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8195,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,364.07,mg/L,"topical, general",-,asian lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1332,ppm,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.049,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.052,mg/L,static,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.084,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,754.2,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,48,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10.44,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2630,mg/L,"environmental, unspecified",-,chalcid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,25,mg/kg,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,250,ppm,"environmental, unspecified",-,moth,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,132,mg/L,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
