PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,0.09,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.8,mg/L,static,-,flagfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.25,mg/L,flow-through,-,white mullet,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.027,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.42,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,aquatic - not reported,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,420,ppm,"environmental, unspecified",-,brown ear tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.94,mg/L,renewal,-,hill trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.022,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.002,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.72,mg/L,aquatic - not reported,-,java barb,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,500,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.45,mg/L,static,-,brook trout,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,19.8,ug/eu,direct,-,banks grass mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.11,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.88,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.739,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.63,mg/L,static,-,beluga,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,24,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.9,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.6,mg/L,renewal,-,zambezi barbel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.4925,mg/L,aquatic - not reported,-,tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0379,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.2,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.8,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0008,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,245,ppm,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.06,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.53,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.87,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.7,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.59,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.94,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9,mg/L,aquatic - not reported,-,leech,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.085,mg/L,renewal,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,660,mg/L,static,-,brine shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.8,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.6,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.3,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23.76,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.455,mg/L,renewal,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.38,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.5,mg/L,static,-,marsh snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.7,mg/L,renewal,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0086,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,26.5,mg/L,aquatic - not reported,-,leech,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33,mg/L,"environmental, unspecified",-,european corn borer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,31,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.1,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.391,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.02,ug/eu,"environmental, unspecified",-,sevenspotted lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0045,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5,mg/L,static,-,crucian carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.09,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0065,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.085,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/kg,oral,-,european starling,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,static,-,"ide, silver or golden orfe",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0022417,g/m2,spray,-,honey bee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,167,ppm,oral,-,japanese quail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.1,mg/L,static,-,goldfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.1,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.474,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.195,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,26.1104,mg/L/m2,injection,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0006,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.53,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0024,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0042,mg/L,flow-through,-,opossum shrimp,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,21.9112,mg/L/m2,immersion,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5,mg/kg,oral,-,european starling,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.016,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.488,mg/L,static,-,foothill yellow-legged frog,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,28,ug/eu,direct,-,two-spotted spider mite,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.056,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.047,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0043,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.39,mg/L,static,-,indian catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.8,mg/L,renewal,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.8,mg/L,static,-,european physa,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.65,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.68,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.5,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.358,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0521,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,16.27,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0023,mg/L,aquatic - not reported,-,freshwater shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0018,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.4335,mg/L,static,-,pacific chorus frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0019,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.59,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0011,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,2.75,mg/kg,oral,-,goose,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.03,mg/L,static,-,indian catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,aquatic - not reported,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.05,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.79,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.5,mg/L,aquatic - not reported,-,bladder snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.196,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.086,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,15.13,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.033,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.75,mg/L,static,-,indian catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.69548,mg/L,aquatic - not reported,-,african clawed frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.1,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.4,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,140,ppm,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.88,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.53,mg/L,renewal,-,carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,17.21,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.53,mg/L,renewal,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.98,mg/L,static,-,"oligochaete, worm",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0045,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.168,mg/L,aquatic - not reported,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.273,mg/L,aquatic - not reported,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.013,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.16,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.97,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.12,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0259,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.5,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.35,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33.7817,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11,mg/L,renewal,-,buffalo pebblesnail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.229,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.846,mg/L,static,-,crayfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0011,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,6.2,mg/L,renewal,-,asian common toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.1,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,47,ppm,oral,-,japanese quail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,26.9006,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.3,mg/L,aquatic - not reported,-,japanese eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,"bullhead, catfish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0308,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.003,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0043,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.69548,mg/L,aquatic - not reported,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.004,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.95,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,2.4186,mg/L,renewal,-,walking catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,350,ppm,"environmental, unspecified",-,brown ear tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.074,mg/L,aquatic - not reported,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.2,mg/L,aquatic - not reported,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.22,mg/L,static,-,rotifer,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.8,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0015,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,aquatic - not reported,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,29.5,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.877,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8,mg/L,static,-,catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.8,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.35,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.76,mg/L,static,-,cutthroat trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.64,mg/L,static,-,"turbellarian, flatworm",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,115,ppm,"topical, general",-,black vine weevil,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0016,mg/L,static,-,smooth caridina,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.11,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,11.477,mg/L,aquatic - not reported,-,bog frog,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,8.85,mg/L,static,-,eastern rainbow fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.7,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.43,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.04,mg/L,static,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.53,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.25,mg/L,aquatic - not reported,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,7.83,mg/L,aquatic - not reported,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.003,mg/L,aquatic - not reported,-,southern house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.37,ppm,"environmental, unspecified",-,parasitic nematode,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.97,mg/L,static,-,catla,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0057,mg/L,static,-,house mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.85,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.14,mg/L,aquatic - not reported,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.136,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,4.8,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0048,mg/L,flow-through,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,21,ppm,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,19.2,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.167,mg/L,static,-,midge,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9.6,mg/L,static,-,goldfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.8,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.4,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.11,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,39.3,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.6,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.8,mg/L,static,-,guppy,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.18,mg/L,static,-,mozambique tilapia,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.33,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.6,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.455,mg/L,static,-,snake-head catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.142,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.3,mg/L,renewal,-,variable abalone,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.06,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0048,mg/L,flow-through,-,opossum shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.04,mg/L,static,-,yellowtail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.5,mg/L,static,-,flagfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0148,mg/L,static,-,kuruma shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0131,mg/L,renewal,-,daggerblade grass shrimp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.91,mg/L,renewal,-,hill trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.1,mg/L,static,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.55,mg/L,aquatic - not reported,-,climbing perch,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,110,mg/kg,spray,-,tropical isopod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0041512,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.7916,mg/L,renewal,-,walking catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.85,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.16,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.2,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.16,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.17,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,21,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.48,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.1,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5,mg/L,static,-,crucian carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20.1,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.999,mg/L,renewal,-,carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.043,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.9,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,163.7,ppm,"environmental, unspecified",-,coffee borer beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.602,mg/L,static,-,"lake trout, siscowet",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.031,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.8,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,aquatic - not reported,-,"minnow, tanago",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.7,mg/L,renewal,-,fathead minnow,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,static,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,18,mg/L,static,-,goldfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,35.89,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.3,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,200,ppm,spray,-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,12.1,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0007,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.16,mg/L,static,-,"oligochaete, worm",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,40,mg/L,static,-,ciliate,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0005,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.21,ppm,static,-,water flea,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,29.8789,mg/L/m2,immersion,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.23,mg/L,renewal,-,"left-eyed flounder, turbot",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,43,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.49,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,191,ppm,oral,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,94,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,9,mg/L,static,-,goldfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.008,mg/L,aquatic - not reported,-,carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.22,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.23,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.97,ug/eu,"environmental, unspecified",-,convergent lady beetle,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.2,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.025,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.068,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.44,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
